label,goes_class
2012/06/01/HMI.m2012.06.01_22.00.00.jpg,0
2012/06/05/HMI.m2012.06.05_21.00.00.jpg,1
2012/06/06/HMI.m2012.06.06_19.00.00.jpg,1
2012/06/09/HMI.m2012.06.09_02.00.00.jpg,1
2012/06/09/HMI.m2012.06.09_15.00.00.jpg,1
2012/06/12/HMI.m2012.06.12_10.00.00.jpg,0
2012/06/12/HMI.m2012.06.12_19.00.00.jpg,1
2012/06/12/HMI.m2012.06.12_21.00.00.jpg,1
2012/06/13/HMI.m2012.06.13_01.00.00.jpg,1
2012/06/13/HMI.m2012.06.13_13.00.00.jpg,1
2012/06/13/HMI.m2012.06.13_16.00.00.jpg,1
2012/06/13/HMI.m2012.06.13_22.00.00.jpg,1
2012/06/14/HMI.m2012.06.14_12.00.00.jpg,1
2012/06/15/HMI.m2012.06.15_13.00.00.jpg,0
2012/06/25/HMI.m2012.06.25_15.00.00.jpg,0
2012/06/28/HMI.m2012.06.28_20.00.00.jpg,1
2012/06/29/HMI.m2012.06.29_07.00.00.jpg,1
2012/10/02/HMI.m2012.10.02_01.00.00.jpg,0
2012/10/07/HMI.m2012.10.07_18.00.00.jpg,1
2012/10/17/HMI.m2012.10.17_22.00.00.jpg,0
2012/10/20/HMI.m2012.10.20_14.00.00.jpg,1
2012/10/24/HMI.m2012.10.24_15.00.00.jpg,0
2012/10/25/HMI.m2012.10.25_15.00.00.jpg,0
2012/11/04/HMI.m2012.11.04_08.00.00.jpg,0
2012/11/08/HMI.m2012.11.08_00.00.00.jpg,1
2012/11/12/HMI.m2012.11.12_04.00.00.jpg,1
2012/11/19/HMI.m2012.11.19_16.00.00.jpg,1
2012/11/20/HMI.m2012.11.20_19.00.00.jpg,1
2012/11/23/HMI.m2012.11.23_10.00.00.jpg,0
2012/11/24/HMI.m2012.11.24_04.00.00.jpg,0
2012/11/27/HMI.m2012.11.27_18.00.00.jpg,1
2012/11/28/HMI.m2012.11.28_00.00.00.jpg,1
2012/11/28/HMI.m2012.11.28_14.00.00.jpg,1
2012/11/28/HMI.m2012.11.28_18.00.00.jpg,1
2012/12/13/HMI.m2012.12.13_21.00.00.jpg,0
2012/12/18/HMI.m2012.12.18_01.00.00.jpg,0
2012/12/19/HMI.m2012.12.19_19.00.00.jpg,0
2012/12/24/HMI.m2012.12.24_08.00.00.jpg,0
2012/12/25/HMI.m2012.12.25_17.00.00.jpg,0
