label,goes_class
2011/10/21/HMI.m2011.10.21_11.00.00.jpg,1
2011/10/25/HMI.m2011.10.25_13.00.00.jpg,0
2011/10/31/HMI.m2011.10.31_06.00.00.jpg,1
2011/11/02/HMI.m2011.11.02_13.00.00.jpg,1
2011/11/02/HMI.m2011.11.02_18.00.00.jpg,1
2011/11/03/HMI.m2011.11.03_10.00.00.jpg,1
2011/11/05/HMI.m2011.11.05_04.00.00.jpg,1
2011/11/06/HMI.m2011.11.06_17.00.00.jpg,0
2011/11/08/HMI.m2011.11.08_14.00.00.jpg,1
2011/11/08/HMI.m2011.11.08_20.00.00.jpg,1
2011/11/09/HMI.m2011.11.09_09.00.00.jpg,1
2011/11/15/HMI.m2011.11.15_11.00.00.jpg,1
2011/11/16/HMI.m2011.11.16_00.00.00.jpg,0
2011/11/18/HMI.m2011.11.18_03.00.00.jpg,0
2011/11/18/HMI.m2011.11.18_14.00.00.jpg,0
2011/12/20/HMI.m2011.12.20_21.00.00.jpg,0
2011/12/26/HMI.m2011.12.26_02.00.00.jpg,1
2011/12/30/HMI.m2011.12.30_06.00.00.jpg,0
2011/12/30/HMI.m2011.12.30_14.00.00.jpg,1
2012/03/13/HMI.m2012.03.13_03.00.00.jpg,1
2012/03/27/HMI.m2012.03.27_03.00.00.jpg,0
2012/03/29/HMI.m2012.03.29_01.00.00.jpg,0
2012/04/04/HMI.m2012.04.04_11.00.00.jpg,0
2012/04/05/HMI.m2012.04.05_21.00.00.jpg,0
2012/04/11/HMI.m2012.04.11_01.00.00.jpg,0
2012/04/13/HMI.m2012.04.13_01.00.00.jpg,0
2012/04/13/HMI.m2012.04.13_06.00.00.jpg,0
2012/05/07/HMI.m2012.05.07_20.00.00.jpg,1
2012/05/07/HMI.m2012.05.07_21.00.00.jpg,1
2012/05/08/HMI.m2012.05.08_21.00.00.jpg,1
2012/05/10/HMI.m2012.05.10_14.00.00.jpg,1
2012/05/10/HMI.m2012.05.10_20.00.00.jpg,1
2012/05/17/HMI.m2012.05.17_01.00.00.jpg,1
2012/05/20/HMI.m2012.05.20_02.00.00.jpg,0
2012/05/22/HMI.m2012.05.22_22.00.00.jpg,0
2012/05/24/HMI.m2012.05.24_01.00.00.jpg,0
2012/05/25/HMI.m2012.05.25_16.00.00.jpg,0
2012/06/05/HMI.m2012.06.05_21.00.00.jpg,1
2012/06/06/HMI.m2012.06.06_18.00.00.jpg,1
2012/06/09/HMI.m2012.06.09_12.00.00.jpg,1
2012/06/12/HMI.m2012.06.12_14.00.00.jpg,1
2012/06/13/HMI.m2012.06.13_08.00.00.jpg,1
2012/06/14/HMI.m2012.06.14_16.00.00.jpg,0
2012/06/21/HMI.m2012.06.21_03.00.00.jpg,0
2012/06/26/HMI.m2012.06.26_20.00.00.jpg,0
2012/06/28/HMI.m2012.06.28_06.00.00.jpg,1
2012/06/28/HMI.m2012.06.28_18.00.00.jpg,1
2012/06/28/HMI.m2012.06.28_23.00.00.jpg,1
2012/06/29/HMI.m2012.06.29_00.00.00.jpg,1
2012/06/29/HMI.m2012.06.29_05.00.00.jpg,1
2012/06/29/HMI.m2012.06.29_19.00.00.jpg,1
2012/10/02/HMI.m2012.10.02_23.00.00.jpg,0
2012/10/07/HMI.m2012.10.07_18.00.00.jpg,1
2012/10/09/HMI.m2012.10.09_19.00.00.jpg,1
2012/10/19/HMI.m2012.10.19_09.00.00.jpg,0
2012/10/19/HMI.m2012.10.19_23.00.00.jpg,1
2012/10/20/HMI.m2012.10.20_17.00.00.jpg,1
2012/10/22/HMI.m2012.10.22_00.00.00.jpg,1
2012/10/22/HMI.m2012.10.22_19.00.00.jpg,1
2012/10/25/HMI.m2012.10.25_06.00.00.jpg,0
2012/11/07/HMI.m2012.11.07_07.00.00.jpg,1
2012/11/07/HMI.m2012.11.07_22.00.00.jpg,1
2012/11/10/HMI.m2012.11.10_17.00.00.jpg,1
2012/11/13/HMI.m2012.11.13_07.00.00.jpg,1
2012/11/13/HMI.m2012.11.13_12.00.00.jpg,1
2012/11/13/HMI.m2012.11.13_22.00.00.jpg,1
2012/11/18/HMI.m2012.11.18_18.00.00.jpg,0
2012/11/19/HMI.m2012.11.19_14.00.00.jpg,1
2012/11/20/HMI.m2012.11.20_05.00.00.jpg,1
2012/11/20/HMI.m2012.11.20_13.00.00.jpg,1
2012/11/27/HMI.m2012.11.27_01.00.00.jpg,1
2012/11/27/HMI.m2012.11.27_10.00.00.jpg,1
2012/11/28/HMI.m2012.11.28_07.00.00.jpg,1
2012/12/02/HMI.m2012.12.02_09.00.00.jpg,0
2012/12/19/HMI.m2012.12.19_16.00.00.jpg,0
2012/12/23/HMI.m2012.12.23_18.00.00.jpg,0
2012/12/25/HMI.m2012.12.25_21.00.00.jpg,0
2012/12/27/HMI.m2012.12.27_18.00.00.jpg,0
2012/12/28/HMI.m2012.12.28_04.00.00.jpg,0
2012/12/30/HMI.m2012.12.30_04.00.00.jpg,0
